Make,Model,Variant,Transmission,Fuel Type,Price_numeric,Distance_numeric,Age,City
Renault,Triber,RXZ,Manual,Petrol,699000,22053,2,Pune
Renault,Triber,RXZ,Manual,Petrol,592000,7347,4,Pune
Renault,Triber,RXZ,Manual,Petrol,705000,18146,2,Pune
Renault,Triber,RXZ,Manual,Petrol,707000,15754,2,Pune
Renault,Triber,RXZ,Manual,Petrol,578000,25301,4,Pune
Renault,Triber,RXZ,Manual,Petrol,694000,32165,2,Pune
Renault,Triber,RXZ,Manual,Petrol,681000,47000,2,Pune
Renault,Triber,RXZ,Manual,Petrol,509000,58000,5,Pune
Renault,Kiger,RXZ 1.0 Turbo MT[2021-2022],Manual,Petrol,776000,30309,3,Delhi
Renault,Kiger,RXZ 1.0 Turbo MT[2021-2022],Manual,Petrol,791000,12000,3,Delhi
Renault,Kiger,RXZ 1.0 Turbo MT,Manual,Petrol,849000,30457,3,Bangalore
Renault,Duster,RXZ 1.3 Turbo Petrol CVT[2020-2022],Automatic (CVT),Petrol,1080000,46287,4,Bangalore
Renault,Duster,RXZ 1.3 Turbo Petrol MT[2020-2022],Manual,Petrol,976000,25857,4,Bangalore
Renault,Duster,RXZ 1.3 Turbo Petrol MT[2020-2022],Manual,Petrol,1080000,22588,3,Bangalore
Renault,Duster,RXZ 1.3 Turbo Petrol MT[2020-2022],Manual,Petrol,1050000,50108,3,Delhi
Renault,Duster,RXZ 1.3 Turbo Petrol MT[2020-2022],Manual,Petrol,897000,21400,4,Hyderabad
Renault,Duster,RXZ 1.3 Turbo Petrol MT[2020-2022],Manual,Petrol,930000,21491,4,Hyderabad
Renault,Duster,RXZ 1.5 Petrol MT[2020-2022],Manual,Petrol,860000,11389,3,Bangalore
Renault,Kiger,RXZ AMT,Automatic (AMT),Petrol,690000,65000,3,Surat
Renault,Kiger,RXZ AMT,Automatic (AMT),Petrol,806000,7650,2,Mysore
Renault,Kiger,RXZ AMT,Automatic (AMT),Petrol,800000,12270,3,Bangalore
Renault,Kiger,RXZ AMT,Automatic (AMT),Petrol,709000,40000,3,Chennai
Renault,Kiger,RXZ AMT,Automatic (AMT),Petrol,785000,30195,3,Delhi
Renault,Kiger,RXZ AMT,Automatic (AMT),Petrol,727000,17307,3,Gurgaon
Renault,Kiger,RXZ AMT,Automatic (AMT),Petrol,712000,35000,3,Ghaziabad
Renault,Kiger,RXZ AMT,Automatic (AMT),Petrol,718000,27453,3,Gurgaon
Renault,Kiger,RXZ AMT,Automatic (AMT),Petrol,790000,27000,2,Hyderabad
Renault,Kiger,RXZ AMT,Automatic (AMT),Petrol,708000,37500,3,Hyderabad
Renault,Kiger,RXZ AMT,Automatic (AMT),Petrol,715000,28000,3,Kolkata
Renault,Kiger,RXZ AMT,Automatic (AMT),Petrol,798000,16850,2,Kolkata
Renault,Kiger,RXZ AMT,Automatic (AMT),Petrol,788000,26656,3,Mumbai
Renault,Kiger,RXZ AMT,Automatic (AMT),Petrol,714000,35395,3,Pune
Renault,Kiger,RXZ MT,Manual,Petrol,839000,1300,1,Chennai
Renault,Kiger,RXZ MT,Manual,Petrol,743000,28696,2,Chennai
Renault,Kiger,RXZ MT,Manual,Petrol,752000,26000,2,Hyderabad
Renault,Kiger,RXZ MT,Manual,Petrol,755000,12000,2,Hyderabad
Renault,Kiger,RXZ MT,Manual,Petrol,695000,10000,3,Pune
Renault,Kiger,RXZ MT,Manual,Petrol,671000,35000,3,Pune
Renault,Kiger,RXZ MT,Manual,Petrol,751000,25000,2,Pune
Renault,Duster,RXZ Petrol[2019-2020],Manual,Petrol,865000,4851,3,Mumbai
Renault,Kiger,RXZ Turbo CVT,Automatic (CVT),Petrol,944000,18800,2,Chennai
Renault,Kiger,RXZ Turbo CVT,Automatic (CVT),Petrol,945000,12944,3,Delhi
Renault,Kiger,RXZ Turbo CVT,Automatic (CVT),Petrol,939000,17219,2,Pune
Renault,Kiger,RXZ Turbo CVT,Automatic (CVT),Petrol,1030000,16500,1,Pune
Renault,Kiger,RXZ Turbo CVT,Automatic (CVT),Petrol,935000,26000,2,Kolkata
Renault,Kiger,RXZ Turbo CVT,Automatic (CVT),Petrol,936000,22479,3,Mumbai
Renault,Kiger,RXZ Turbo MT,Manual,Petrol,765000,32976,3,Pune
Tata,Tigor,Revotorq XT[2017-2018],Manual,Diesel,384000,98600,7,Bangalore
Tata,Tigor,Revotron XT[2017-2018],Manual,Petrol,388000,45500,7,Bangalore
Tata,Tigor,Revotron XT[2017-2018],Manual,Petrol,306000,220791,7,Hyderabad
Tata,Tigor,Revotron XT[2017-2018],Manual,Petrol,353000,65000,7,Thane
Renault,Duster,RxE Petrol[2012-2015],Manual,Petrol,369000,64000,8,Kolkata
Renault,Duster,RxE Petrol,Manual,Petrol,512000,64000,8,Kolkata
Renault,Duster,RxE Petrol,Manual,Petrol,450000,66000,10,Pune
Renault,Pulse,RxL ABS Diesel[2012-2015],Manual,Diesel,223000,69681,10,Chennai
Renault,Scala,RxL Diesel[2012-2017],Manual,Diesel,374000,71200,8,Ahmedabad
Renault,Scala,RxL Diesel[2012-2017],Manual,Diesel,307000,89000,10,Chennai
Renault,Pulse,RxL Diesel[2012-2015],Manual,Diesel,228000,51268,10,Kolkata
Renault,Scala,RxL Diesel[2012-2017],Manual,Diesel,379000,49599,8,Pune
Renault,Pulse,RxL Diesel,Manual,Diesel,252000,51268,10,Kolkata
Renault,Scala,RxL Diesel,Manual,Diesel,520000,49600,8,Pune
Renault,Pulse,RxL Petrol[2012-2015],Manual,Petrol,245000,42705,9,Bangalore
Renault,Duster,RxL Petrol[2012-2015],Manual,Petrol,462000,42867,9,Bangalore
Renault,Duster,RxL Petrol[2012-2015],Manual,Petrol,467000,32000,9,Mumbai
Renault,Duster,RxL Petrol[2012-2015],Manual,Petrol,423000,38834,9,Thane
Renault,Duster,RxL Petrol[2012-2015],Manual,Petrol,429000,35375,9,Thane
Renault,Duster,RxL Petrol[2012-2015],Manual,Petrol,466000,36000,9,Mumbai
Renault,Pulse,RxZ Diesel[2012-2015],Manual,Diesel,330000,54725,8,Mumbai
Renault,Pulse,RxZ Petrol[2012-2015],Manual,Petrol,250000,51000,10,Bangalore
Porsche,Macan,S,Automatic (DCT),Petrol,7720000,6000,3,Bangalore
Land Rover,Freelander 2,S,Automatic,Diesel,1570000,111700,10,Bangalore
Land Rover,Freelander 2,S,Automatic,Diesel,1570000,111700,10,Mumbai
Porsche,Macan,S,Automatic (DCT),Petrol,5310000,48000,8,Bangalore
Land Rover,Freelander 2,S,Automatic,Diesel,1460000,85000,10,Chandigarh
Porsche,Macan,S,Automatic (DCT),Petrol,6430000,75000,5,Chennai
Porsche,Macan,S,Automatic (DCT),Petrol,6620000,38000,5,Chennai
Porsche,Macan,S,Automatic (DCT),Petrol,6010000,32000,5,Delhi
Land Rover,Freelander 2,S,Automatic,Diesel,1650000,65000,10,Delhi
Porsche,Macan,S,Automatic (DCT),Petrol,8020000,12700,5,Hyderabad
Land Rover,Freelander 2,S,Automatic,Diesel,1460000,90000,10,Hyderabad
Land Rover,Freelander 2,S,Automatic,Diesel,1470000,82325,10,Hyderabad
Land Rover,Freelander 2,S,Automatic,Diesel,1630000,76000,10,Mumbai
Jaguar,XE,S,Automatic (TC),Petrol,3560000,14600,4,Mumbai
Jaguar,XE,S,Automatic (TC),Petrol,3300000,14600,4,Pune
Jaguar,XE,S,Automatic (TC),Petrol,3210000,40200,4,Pune
Jaguar,XE,S,Automatic (TC),Petrol,3220000,39600,4,Pune
Mini,Cooper,S,Automatic (DCT),Petrol,3630000,24727,4,Ahmedabad
Mini,Cooper,S,Automatic (DCT),Petrol,4470000,7000,1,Ahmedabad
Mini,Cooper,S,Automatic (DCT),Petrol,2380000,43000,10,Ahmedabad
Mini,Cooper,S,Automatic (DCT),Petrol,3570000,31000,5,Surat
Mini,Cooper,S,Automatic (DCT),Petrol,2320000,35000,10,Surat
Mini,Cooper,S,Automatic (DCT),Petrol,2450000,36000,9,Bangalore
Mini,Cooper,S,Automatic (DCT),Petrol,4450000,2620,1,Mumbai
Mini,Cooper,S,Automatic (DCT),Petrol,4250000,3667,2,Mumbai
Mini,Cooper,S,Automatic (DCT),Petrol,4470000,2860,1,Mumbai
Mini,Cooper,S,Automatic (DCT),Petrol,4320000,11000,1,Delhi
Mini,Cooper,S,Automatic (DCT),Petrol,3830000,29000,4,Faridabad
Mini,Cooper,S,Automatic (DCT),Petrol,3820000,29000,4,Delhi
Mini,Cooper,S,Automatic (DCT),Petrol,3110000,53081,6,Delhi
Mini,Cooper,S,Automatic (DCT),Petrol,4120000,14000,3,Chennai
Mini,Cooper,S,Automatic (DCT),Petrol,4620000,2493,1,Chennai
Mini,Cooper,S,Automatic (DCT),Petrol,3430000,56000,5,Chennai
Mini,Cooper,S,Automatic (DCT),Petrol,3360000,19000,6,Chennai
Mini,Cooper,S,Automatic (DCT),Petrol,4630000,1999,1,Chennai
Mini,Cooper,S,Automatic (DCT),Petrol,4630000,511,1,Chennai
Mini,Cooper,S,Automatic (DCT),Petrol,4280000,13000,2,Chennai
Mini,Cooper,S,Automatic (DCT),Petrol,2320000,23000,10,Chennai
Mini,Cooper,S,Automatic (DCT),Petrol,3810000,36042,4,Coimbatore
Mini,Cooper,S,Automatic (DCT),Petrol,2870000,10800,8,Delhi
Mini,Cooper,S,Automatic (DCT),Petrol,3210000,28000,6,Delhi
Mini,Cooper,S,Automatic (DCT),Petrol,3760000,27000,4,Delhi
Mini,Cooper,S,Automatic (DCT),Petrol,3200000,26000,6,Delhi
Mini,Cooper,S,Automatic (DCT),Petrol,2700000,14000,8,Delhi
Mini,Cooper,S,Automatic (DCT),Petrol,2360000,61000,10,Delhi
Mini,Cooper,S,Automatic (DCT),Petrol,3320000,12923,6,Delhi
Mini,Cooper,S,Automatic (DCT),Petrol,1660000,71000,12,Delhi
Mini,Cooper,S,Automatic (DCT),Petrol,2310000,42000,10,Delhi
Mini,Cooper,S,Automatic (DCT),Petrol,3520000,39000,5,Delhi
Mini,Cooper,S,Automatic (DCT),Petrol,2330000,28000,10,Gurgaon
Mini,Cooper,S,Automatic (DCT),Petrol,2330000,31500,10,Hyderabad
Mini,Cooper,S,Automatic (DCT),Petrol,2780000,35000,8,Hyderabad
Mini,Cooper,S,Automatic (DCT),Petrol,3230000,37000,6,Hyderabad
Mini,Cooper,S,Automatic (DCT),Petrol,2780000,43000,7,Hyderabad
Mini,Cooper,S,Automatic (DCT),Petrol,3220000,33000,6,Hyderabad
Mini,Cooper,S,Automatic (DCT),Petrol,3280000,32000,6,Hyderabad
Mini,Cooper,S,Automatic (DCT),Petrol,2870000,10000,7,Mumbai
Mini,Cooper,S,Automatic (DCT),Petrol,2810000,10000,7,Pune
Mini,Cooper,S,Automatic (DCT),Petrol,3860000,13700,4,Mumbai
Mini,Cooper,S,Automatic (DCT),Petrol,3870000,13700,4,Pune
Mini,Cooper,S,Automatic (DCT),Petrol,2080000,31500,11,Hyderabad
Mini,Cooper,S,Automatic (DCT),Petrol,1900000,124151,11,Hyderabad
Mini,Cooper,S,Automatic (DCT),Petrol,2250000,40000,10,Mumbai
Mini,Cooper,S,Automatic (DCT),Petrol,1400000,90000,13,Hyderabad
Mini,Cooper,S,Automatic (DCT),Petrol,3590000,29000,5,Mumbai
Mini,Cooper,S,Automatic (DCT),Petrol,2400000,20000,10,Mumbai
Mini,Cooper,S,Automatic (DCT),Petrol,4520000,950,1,Pune
Mini,Cooper,S,Automatic (DCT),Petrol,4230000,10000,3,Pune
Mini,Cooper,S,Automatic (DCT),Petrol,4980000,400,0,Delhi
Mini,Cooper,S,Automatic (DCT),Petrol,4250000,12000,2,Chennai
Mini,Cooper,S,Automatic (DCT),Petrol,3290000,38800,6,Mumbai
Mini,Cooper,S,Automatic (DCT),Petrol,4630000,2880,1,Mumbai
Mini,Cooper,S,Automatic (DCT),Petrol,4220000,3670,2,Mumbai
Mini,Cooper,S,Automatic (DCT),Petrol,1510000,138762,12,Hyderabad
Mini,Cooper,S,Automatic (DCT),Petrol,1650000,80000,12,Mumbai
Mini,Cooper,S,Automatic (DCT),Petrol,4630000,2650,1,Mumbai
Jaguar,XE,S,Automatic (TC),Petrol,3210000,43200,4,Pune
Land Rover,Freelander 2,S,Automatic,Diesel,1410000,116000,10,Pune
Jaguar,XE,S,Automatic (TC),Petrol,3210000,43000,4,Pune
Land Rover,Freelander 2,S,Automatic,Diesel,1440000,102000,10,Pune
Land Rover,Freelander 2,S,Automatic,Diesel,1570000,108000,9,Pune
Hyundai,Venue,S (O) 1.0 Turbo iMT,Clutchless Manual (IMT),Petrol,972000,27000,2,Delhi
Hyundai,Venue,S (O) 1.0 Turbo iMT,Clutchless Manual (IMT),Petrol,888000,26000,2,Kolkata
Hyundai,Venue,S (O) 1.2 Petrol,Manual,Petrol,897000,2000,2,Chennai
Hyundai,Venue,S (O) 1.2 Petrol,Manual,Petrol,890000,14000,2,Chennai
Hyundai,Venue,S (O) 1.2 Petrol,Manual,Petrol,895000,2500,2,Chennai
Hyundai,Venue,S (O) 1.2 Petrol,Manual,Petrol,897000,7000,2,Chennai
Hyundai,Venue,S (O) 1.2 Petrol,Manual,Petrol,886000,13940,2,Hyderabad
Honda,Brio,S (O)MT,Manual,Petrol,308000,70145,6,Gurgaon
Honda,Brio,S (O)MT,Manual,Petrol,315000,52181,6,Ghaziabad
Honda,Brio,S (O)MT,Manual,Petrol,231000,65000,9,Hyderabad
Honda,Brio,S (O)MT,Manual,Petrol,253000,70000,8,Pune
Honda,Brio,S (O)MT,Manual,Petrol,253000,77802,8,Pune
Hyundai,Venue,S 1.0 AT Petrol [2019-2020],Automatic,Petrol,730000,36000,5,Delhi
Hyundai,Venue,S 1.0 AT Petrol [2019-2020],Automatic,Petrol,724000,45000,5,Mumbai
Hyundai,Venue,S 1.0 AT Petrol [2019-2020],Automatic,Petrol,730000,37000,5,Mumbai
Hyundai,Venue,S 1.0 AT Petrol [2019-2020],Automatic,Petrol,792000,45008,5,Mumbai
Hyundai,Venue,S 1.0 AT Petrol [2019-2020],Automatic,Petrol,790000,45000,5,Mumbai
Hyundai,Venue,S 1.0 Petrol [2019-2020],Manual,Petrol,636000,20000,5,Bangalore
Hyundai,Venue,S 1.0 Petrol [2019-2020],Manual,Petrol,627000,40000,4,Chandigarh
Hyundai,Venue,S 1.0 Petrol [2019-2020],Manual,Petrol,602000,85007,4,Chennai
Hyundai,Venue,S 1.0 Petrol [2019-2020],Manual,Petrol,620000,47000,5,Delhi
Hyundai,Venue,S 1.0 Petrol [2019-2020],Manual,Petrol,612000,65000,4,Kolkata
Hyundai,Venue,S 1.0 Petrol [2019-2020],Manual,Petrol,615000,57000,4,Navi
Hyundai,Venue,S 1.0 Petrol [2019-2020],Manual,Petrol,665000,37000,4,Mohali
Hyundai,Venue,S 1.0 Petrol [2019-2020],Manual,Petrol,619000,28967,5,Kolkata
Hyundai,Venue,S 1.0 Petrol [2019-2020],Manual,Petrol,617000,37662,5,Kolkata
Hyundai,Venue,S 1.0 Petrol [2019-2020],Manual,Petrol,664000,65000,4,Kolkata
Hyundai,Venue,S 1.0 Petrol [2019-2020],Manual,Petrol,613000,28800,5,Kolkata
Hyundai,Venue,S 1.0 Turbo,Manual,Petrol,666000,29564,4,Ahmedabad
Hyundai,Venue,S 1.0 Turbo,Manual,Petrol,705000,60000,4,Delhi
Hyundai,Venue,S 1.0 Turbo,Manual,Petrol,703000,63000,4,Mumbai
Hyundai,Venue,S 1.0 Turbo,Manual,Petrol,693000,41000,4,Thane
Hyundai,Venue,S 1.0 Turbo,Manual,Petrol,716000,22000,4,Pune
Hyundai,Venue,S 1.0 Turbo,Manual,Petrol,796000,32761,3,Delhi
Hyundai,Venue,S 1.0 Turbo,Manual,Petrol,707000,63783,4,Mumbai
Hyundai,Aura,S 1.2 AMT CRDi,Automatic (AMT),Diesel,580000,44000,4,Bangalore
Hyundai,Aura,S 1.2 AMT Petrol,Automatic (AMT),Petrol,518000,45923,4,Ahmedabad
Hyundai,Aura,S 1.2 AMT Petrol,Automatic (AMT),Petrol,646000,12634,3,Bangalore
Hyundai,Aura,S 1.2 AMT Petrol,Automatic (AMT),Petrol,561000,24408,4,Ahmedabad
Hyundai,Aura,S 1.2 AMT Petrol,Automatic (AMT),Petrol,621000,28917,3,Pune
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,670000,64000,4,Ahmedabad
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,687000,34930,4,Ahmedabad
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,916000,4500,1,Ahmedabad
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,667000,60000,4,Ahmedabad
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,680000,41285,5,Bangalore
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,742000,40996,4,Bangalore
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,682000,38000,5,Bangalore
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,679000,41703,5,Bangalore
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,908000,16000,1,Chandigarh
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,677000,44000,4,Lucknow
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,705000,11212,4,Chennai
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,669000,60334,4,Chennai
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,691000,22000,4,Chennai
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,750000,30000,4,Delhi
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,695000,18000,5,Delhi
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,809000,42769,3,Delhi
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,820000,29130,3,Delhi
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,674000,50000,5,Delhi
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,741000,42533,4,Delhi
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,664000,62000,4,Hyderabad
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,833000,18184,2,Hyderabad
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,802000,52000,2,Hyderabad
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,739000,49077,3,Hyderabad
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,838000,9350,2,Hyderabad
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,919000,2201,1,Kolkata
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,713000,80000,3,Kolkata
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,696000,16300,5,Mumbai
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,698000,12928,5,Mumbai
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,833000,13000,3,Mumbai
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,677000,45000,5,Mumbai
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,756000,22032,4,Mumbai
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,827000,20000,3,Mumbai
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,672000,51984,5,Mumbai
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,913000,15573,1,Thane
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,698000,16737,4,Thane
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,687000,29123,4,Navi
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,690000,25300,5,Mumbai
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,683000,39700,4,Pune
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,691000,32000,4,Pune
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,752000,26467,4,Delhi
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,828000,22900,2,Chandigarh
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,675000,51000,4,Chandigarh
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,699000,15050,4,Kolkata
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,684000,40000,4,Kolkata
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,755000,30000,3,Kolkata
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,745000,36184,4,Mumbai
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,746000,36000,4,Mumbai
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,686000,31170,5,Mumbai
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,696000,16896,5,Mumbai
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,688000,32546,4,Pune
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,695000,20446,4,Pune
Hyundai,Venue,S 1.2 Petrol,Manual,Petrol,800000,56000,2,Pune
Maruti Suzuki,Ciaz,S 1.3 Hybrid[2017-2018],Manual,Diesel,600000,84000,6,Ahmedabad
Hyundai,Creta,S 1.4 CRDI[2017-2018],Manual,Diesel,520000,95000,7,Chandigarh
Hyundai,Creta,S 1.4 CRDI[2017-2018],Manual,Diesel,590000,68540,7,Delhi
Hyundai,Creta,S 1.4 CRDI[2017-2018],Manual,Diesel,584000,78000,7,Delhi
Hyundai,Creta,S 1.4 CRDI[2017-2018],Manual,Diesel,595000,60000,7,Delhi
Hyundai,Venue,S 1.4 CRDi,Manual,Diesel,626000,51154,5,Bangalore
Hyundai,Venue,S 1.4 CRDi,Manual,Diesel,687000,35800,4,Bangalore
Hyundai,Creta,S 1.4 CRDi[2018-2019],Manual,Diesel,684000,86000,5,Delhi
Hyundai,Creta,S 1.4 CRDi[2018-2019],Manual,Diesel,618000,180000,5,Delhi
Hyundai,Creta,S 1.4 CRDi[2018-2019],Manual,Diesel,523000,188764,6,Hyderabad
Hyundai,Venue,S 1.4 CRDi,Manual,Diesel,684000,74533,5,Mumbai
Hyundai,Venue,S 1.4 CRDi,Manual,Diesel,618000,155000,5,Pune
Maruti Suzuki,Ciaz,S 1.4 MT[2017-2018],Manual,Petrol,766000,27000,4,Bangalore
Maruti Suzuki,Ciaz,S 1.4 MT[2017-2018],Manual,Petrol,547000,87551,6,Gurgaon
Maruti Suzuki,Ciaz,S 1.4 MT[2017-2018],Manual,Petrol,518000,44096,7,Ghaziabad
Maruti Suzuki,Ciaz,S 1.4 MT[2017-2018],Manual,Petrol,584000,27000,6,Kolkata
Maruti Suzuki,Ciaz,S 1.4 MT[2017-2018],Manual,Petrol,754000,42385,4,Mumbai
Maruti Suzuki,Ciaz,S 1.4 MT[2017-2018],Manual,Petrol,562000,73948,7,Ahmedabad
Maruti Suzuki,Ciaz,S 1.4 MT[2017-2018],Manual,Petrol,563000,27300,7,Kolkata
Maruti Suzuki,Ciaz,S 1.4 MT[2017-2018],Manual,Petrol,823000,42385,4,Mumbai
Hyundai,Venue,S 1.5 CRDi,Manual,Diesel,849000,29061,4,Delhi
Hyundai,Venue,S 1.5 CRDi,Manual,Diesel,852000,28576,3,Hyderabad
Hyundai,Venue,S 1.5 CRDi,Manual,Diesel,850000,28521,3,Hyderabad
Hyundai,Creta,S 1.6 AT CRDi[2018-2019],Automatic,Diesel,656000,96500,6,Chennai
Hyundai,Creta,S 1.6 AT CRDi[2018-2019],Automatic,Diesel,824000,56000,5,Delhi
Hyundai,Creta,S 1.6 AT CRDi[2018-2019],Automatic,Diesel,855000,20000,5,Delhi
Hyundai,Creta,S 1.6 AT CRDi[2018-2019],Automatic,Diesel,673000,70000,6,Hyderabad
Hyundai,Creta,S 1.6 AT CRDi[2018-2019],Automatic,Diesel,764000,37936,6,Mumbai
Hyundai,Creta,S 1.6 AT CRDi[2018-2019],Automatic,Diesel,764000,38000,6,Mumbai
Hyundai,Creta,S 1.6 AT CRDi[2018-2019],Automatic,Diesel,681000,56000,6,Pune
Hyundai,Creta,S 1.6 AT CRDi[2018-2019],Automatic,Diesel,919000,59156,5,Mumbai
Hyundai,Creta,S 1.6 AT CRDi[2018-2019],Automatic,Diesel,828000,80000,6,Mumbai
Hyundai,Creta,S 1.6 AT CRDi[2018-2019],Automatic,Diesel,837000,38000,6,Mumbai
Hyundai,Creta,S 1.6 AT CRDi[2018-2019],Automatic,Diesel,745000,56000,6,Pune
Honda,Amaze,S CVT 1.2 Petrol [2021],Automatic (CVT),Petrol,722000,20000,3,Delhi
Honda,Amaze,S CVT 1.2 Petrol [2021],Automatic (CVT),Petrol,806000,9600,1,Hyderabad
Honda,Amaze,S CVT 1.2 Petrol [2021],Automatic (CVT),Petrol,651000,35070,3,Pune
Honda,BR-V,S Diesel,Manual,Diesel,535000,93990,7,Ahmedabad
Honda,BR-V,S Diesel,Manual,Diesel,611000,58000,6,Chennai
Honda,Mobilio,S Diesel,Manual,Diesel,399000,70000,9,Delhi
Honda,BR-V,S Diesel,Manual,Diesel,606000,65000,7,Delhi
Honda,Mobilio,S Diesel,Manual,Diesel,351000,102195,10,Delhi
Honda,Mobilio,S Diesel,Manual,Diesel,382000,111111,9,Delhi
Honda,Mobilio,S Diesel,Manual,Diesel,324000,91000,10,Gurgaon
Honda,Mobilio,S Diesel,Manual,Diesel,374000,55200,9,Kolkata
Honda,BR-V,S Diesel,Manual,Diesel,470000,130000,8,Kolkata
Honda,Mobilio,S Diesel,Manual,Diesel,401000,66000,9,Mumbai
Honda,Mobilio,S Diesel,Manual,Diesel,392000,88000,9,Mumbai
Honda,BR-V,S Diesel,Manual,Diesel,673000,53200,5,Kolkata
Honda,Mobilio,S Diesel,Manual,Diesel,404000,60131,9,Mumbai
Toyota,Urban Cruiser Hyryder,S Hybrid,Automatic (e-CVT),Hybrid (Electric + Petrol),1440000,3536,1,Kolkata
Honda,Brio,S MT,Manual,Petrol,262000,34689,8,Ahmedabad
Honda,Brio,S MT,Manual,Petrol,234000,45579,9,Ahmedabad
Honda,Brio,S MT,Manual,Petrol,210000,44000,10,Ahmedabad
Honda,Brio,S MT,Manual,Petrol,213000,35921,10,Ahmedabad
Honda,Brio,S MT,Manual,Petrol,230000,45000,9,Ahmedabad
Honda,Brio,S MT,Manual,Petrol,219000,23624,10,Ahmedabad
Honda,Brio,S MT,Manual,Petrol,213000,34445,10,Ahmedabad
Honda,Brio,S MT,Manual,Petrol,222000,73789,10,Bangalore
Honda,Brio,S MT,Manual,Petrol,209000,50000,10,Chennai
Honda,Brio,S MT,Manual,Petrol,211000,50000,10,Pune
Honda,Brio,S MT,Manual,Petrol,278000,52000,7,Chennai
Honda,Brio,S MT,Manual,Petrol,204000,81000,10,Chennai
Honda,Brio,S MT,Manual,Petrol,229000,41795,10,Delhi
Honda,Brio,S MT,Manual,Petrol,229000,42000,10,Delhi
Honda,Brio,S MT,Manual,Petrol,252000,40000,9,Delhi
Honda,Brio,S MT,Manual,Petrol,224000,65000,10,Delhi
Honda,Brio,S MT,Manual,Petrol,224000,63000,10,Delhi
Honda,Brio,S MT,Manual,Petrol,204000,81001,10,Noida
Honda,Brio,S MT,Manual,Petrol,219000,86000,10,Delhi
Honda,Brio,S MT,Manual,Petrol,212000,56000,10,Faridabad
Honda,Brio,S MT,Manual,Petrol,213000,60000,10,Hyderabad
Honda,Brio,S MT,Manual,Petrol,203000,97126,10,Hyderabad
Honda,Brio,S MT,Manual,Petrol,210000,52000,10,Kolkata
Honda,Brio,S MT,Manual,Petrol,212000,37000,10,Kolkata
Honda,Brio,S MT,Manual,Petrol,226000,55700,10,Mumbai
Honda,Brio,S MT,Manual,Petrol,256000,27000,9,Mumbai
Honda,Brio,S MT,Manual,Petrol,256000,25000,9,Mumbai
Honda,Brio,S MT,Manual,Petrol,252000,41000,9,Mumbai
Honda,Brio,S MT,Manual,Petrol,234000,21543,10,Mumbai
